date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:36:42	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Jun%202024%2014:36:28%20GMT	https://web.archive.org/robots.txt		(from )
16:36:42	71474/71474	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2014:36:28%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/index.html	(from )
16:36:43	31887/31887	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2019%20Jun%202024%2022:30:40%20GMT	https://web-static.archive.org/_static/js/bundle-playback.js?v=qM_6omlu	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web-static.archive.org/_static/js/bundle-playbackfd64.js	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:36:44	126763/126763	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2019%20Jun%202024%2022:27:59%20GMT	https://web-static.archive.org/_static/js/wombat.js?v=txqj7nKC	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web-static.archive.org/_static/js/wombat9b8c.js	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:37:51	394960/394960	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2019%20Jun%202024%2022:28:44%20GMT	https://web-static.archive.org/_static/js/ruffle/ruffle.js	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web-static.archive.org/_static/js/ruffle/ruffle.js	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:37:52	9867/9867	---MCZ	200	added ('OK')	text/css	date:Wed,%2019%20Jun%202024%2022:29:05%20GMT	https://web-static.archive.org/_static/css/banner-styles.css?v=S1zqJCYt	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web-static.archive.org/_static/css/banner-styles52e6.css	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:37:53	5825/5825	---MCZ	200	added ('OK')	text/css	date:Wed,%2019%20Jun%202024%2022:29:05%20GMT	https://web-static.archive.org/_static/css/iconochive.css?v=qtvMKcIJ	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web-static.archive.org/_static/css/iconochive8307.css	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:37:55	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:37:41%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/assets/v2/img/icons/apple-touch-icon-144x144.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/assets/v2/img/icons/apple-touch-icon-144x144.5.delayed	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:37:55	6439/6439	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:37:42%20GMT	https://web.archive.org/web/20190301110922im_/https://tankisport.com/assets/v2/img/icons/apple-touch-icon-144x144.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110922im_/https_/tankisport.com/assets/v2/img/icons/apple-touch-icon-144x144.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:37:56	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:37:42%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/assets/v2/img/icons/apple-touch-icon-152x152.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/assets/v2/img/icons/apple-touch-icon-152x152.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:37:56	15596/15596	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:37:43%20GMT	https://web.archive.org/web/20190301110926im_/https://tankisport.com/assets/v2/img/icons/apple-touch-icon-152x152.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110926im_/https_/tankisport.com/assets/v2/img/icons/apple-touch-icon-152x152.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:37:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:37:44%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/assets/v2/img/icons/favicon-32x32.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/assets/v2/img/icons/favicon-32x32.9.delayed	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:37:58	1500/1500	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:37:44%20GMT	https://web.archive.org/web/20190301110923im_/https://tankisport.com/assets/v2/img/icons/favicon-32x32.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110923im_/https_/tankisport.com/assets/v2/img/icons/favicon-32x32.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:37:59	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:37:46%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/assets/v2/img/icons/favicon-16x16.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/assets/v2/img/icons/favicon-16x16.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:37:59	671/671	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:37:46%20GMT	https://web.archive.org/web/20190301110922im_/https://tankisport.com/assets/v2/img/icons/favicon-16x16.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110922im_/https_/tankisport.com/assets/v2/img/icons/favicon-16x16.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:00	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:37:46%20GMT	https://web.archive.org/web/20190228222916cs_/https://tankisport.com/assets/v2/css/app.css?id=6704cb0afa077279142c	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916cs_/https_/tankisport.com/assets/v2/css/app779b.css	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:01	248764/248764	---MCZ	200	added ('OK')	text/css	date:Fri,%2021%20Jun%202024%2014:37:48%20GMT	https://web.archive.org/web/20190301110925cs_/https://tankisport.com/assets/v2/css/app.css?id=6704cb0afa077279142c	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110925cs_/https_/tankisport.com/assets/v2/css/app779b.css	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:37:50%20GMT	https://web.archive.org/web/20190228222916cs_/https://tankisport.com/assets/v2/css/reset.css?id=703956978c3abecc8c9f	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916cs_/https_/tankisport.com/assets/v2/css/resetc826.css	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:04	674/674	---M--	200	added ('OK')	text/css	date:Fri,%2021%20Jun%202024%2014:37:50%20GMT	https://web.archive.org/web/20190301110918cs_/https://tankisport.com/assets/v2/css/reset.css?id=703956978c3abecc8c9f	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110918cs_/https_/tankisport.com/assets/v2/css/resetc826.css	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:05	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:37:51%20GMT	https://web.archive.org/web/20190228222916cs_/https://tankisport.com/assets/v2/css/vendor.css?id=f65116c4a17675ee1aba	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916cs_/https_/tankisport.com/assets/v2/css/vendorbc59.css	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:08	61937/61937	---MCZ	200	added ('OK')	text/css	date:Fri,%2021%20Jun%202024%2014:37:54%20GMT	https://web.archive.org/web/20190301110922cs_/https://tankisport.com/assets/v2/css/vendor.css?id=f65116c4a17675ee1aba	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110922cs_/https_/tankisport.com/assets/v2/css/vendorbc59.css	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:37:55%20GMT	http://web.archive.org/web/20190228222916/https://www.google-analytics.com/analytics.js	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/www.google-analytics.com/analytics.13.delayed	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:12	46012/46012	---M--	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2014:37:58%20GMT	http://web.archive.org/web/20190228222910/https://www.google-analytics.com/analytics.js	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222910/https_/www.google-analytics.com/analytics.js	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:13	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:37:59%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/assets/img/tanki-logo.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/assets/img/tanki-logo.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:14	31404/31404	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:38:00%20GMT	https://web.archive.org/web/20190301110919im_/https://tankisport.com/assets/img/tanki-logo.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110919im_/https_/tankisport.com/assets/img/tanki-logo.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:14	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:01%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/login	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/login	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:15	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:01%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/lang/ru	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/lang/ru	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:19	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:06%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/assets/flags/RU.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/assets/flags/RU.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:21	982/982	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:38:08%20GMT	https://web.archive.org/web/20190301110924im_/https://tankisport.com/assets/flags/RU.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110924im_/https_/tankisport.com/assets/flags/RU.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:08%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/lang/en	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/lang/en	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:09%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/assets/flags/GB.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/assets/flags/GB.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:23	2299/2299	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:38:10%20GMT	https://web.archive.org/web/20190301110926im_/https://tankisport.com/assets/flags/GB.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110926im_/https_/tankisport.com/assets/flags/GB.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:23	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:10%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/lang/de	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/lang/de	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:25	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:12%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/assets/flags/DE.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/assets/flags/DE.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:26	950/950	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:38:13%20GMT	https://web.archive.org/web/20190301110919im_/https://tankisport.com/assets/flags/DE.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110919im_/https_/tankisport.com/assets/flags/DE.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:26	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:13%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/lang/pl	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/lang/pl	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:27	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:14%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/assets/flags/PL.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/assets/flags/PL.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:27	953/953	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:38:14%20GMT	https://web.archive.org/web/20190301110923im_/https://tankisport.com/assets/flags/PL.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110923im_/https_/tankisport.com/assets/flags/PL.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:28	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:15%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/tournament	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/tournament	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:28	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:15%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/match	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/match	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:29	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:16%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/team	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/team	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:20%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/player	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/player	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:21%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/tickets	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/tickets	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:35	140979/140979	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:38:21%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/faq	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/faq	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:22%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/anticheat	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/anticheat	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:36	141011/141011	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:38:22%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/181	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/181	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:36	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:23%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/photos/5c7272036c4c7.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/photos/5c7272036c4c7.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:39	2467551/2467551	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:38:24%20GMT	https://web.archive.org/web/20190301110928im_/https://tankisport.com/photos/5c7272036c4c7.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110928im_/https_/tankisport.com/photos/5c7272036c4c7.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:43	141014/141014	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:38:29%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/169	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/169.2e.delayed	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:43	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:30%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/photos/5c6fac7e411cd.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/photos/5c6fac7e411cd.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:44	141011/141011	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:38:31%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/172	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/172	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:44	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:31%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/photos/5c6e5acb706ec.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/photos/5c6e5acb706ec.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:45	2577296/2577296	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:38:30%20GMT	https://web.archive.org/web/20190301110927im_/https://tankisport.com/photos/5c6fac7e411cd.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110927im_/https_/tankisport.com/photos/5c6fac7e411cd.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:47	141011/141011	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:38:33%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/167	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/167	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:47	2409458/2409458	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:38:32%20GMT	https://web.archive.org/web/20190301110926im_/https://tankisport.com/photos/5c6e5acb706ec.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110926im_/https_/tankisport.com/photos/5c6e5acb706ec.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:34%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/photos/5c6e4f171c38e.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/photos/5c6e4f171c38e.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:49	141011/141011	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:38:36%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/163	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/163	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:50	2032127/2032127	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:38:36%20GMT	https://web.archive.org/web/20190301110926im_/https://tankisport.com/photos/5c6e4f171c38e.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110926im_/https_/tankisport.com/photos/5c6e4f171c38e.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:37%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/photos/5c6a68755658d.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/photos/5c6a68755658d.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:52	141013/141013	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:38:39%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/174	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/174	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:52	2298687/2298687	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:38:38%20GMT	https://web.archive.org/web/20190301110920im_/https://tankisport.com/photos/5c6a68755658d.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110920im_/https_/tankisport.com/photos/5c6a68755658d.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:53	141011/141011	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:38:39%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/90	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/90	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:54	141011/141011	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:38:41%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/180	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/180	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:55	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:42%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/photos/5c71381c07b3b.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/photos/5c71381c07b3b.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:58	141011/141011	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:38:45%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/179	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/179	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
